date,kickoff,league,country,round,home_team,away_team,hg_fh,hg_sh,ag_fh,ag_sh,ft_res,h2h,pm_home,pm_away,h_mp_0,h_mp_1,a_mp_0,a_mp_2,h_pos_0,h_pos_1,a_pos_0,a_pos_2,h_gsr_0,h_gcr_0,h_gsr_1,h_gcr_1,a_gsr_0,a_gcr_0,a_gsr_2,a_gcr_2,h_ppg_0,h_ppg_1,a_ppg_0,a_ppg_2,h_o15_1,h_o25_1,h_o35_1,h_gg_1,h_cs_1,h_fts_1,a_o15_2,a_o25_2,a_o35_2,a_gg_2,a_cs_2,a_fts_2,lg_mp,lw_hw,lg_draws,lg_aw,lg_avg_goals,lg_gsr_1,lg_gsr_2,lg_gsf_1,lg_gsf_2,lg_gg,lg_015,lg_025,lg_035,hw_odds,draw_odds,aw_odds,1x_odds,x2_odds,o15_odds,u15_odds,o25_odds,u25_odds,o35_odds,u35_odds,gg_yes_odds,gg_no_odds,hw_prima_prob,draw_prima_prob,aw_prima_prob,1x_prima_prob,x2_prima_prob,o15_prima_prob,u15_prima_prob,o25_prima_prob,u25_prima_prob,o35_prima_prob,u35_prima_prob,gg_yes_prima_prob,gg_no_prima_prob
2021-05-29,23:00:00,Serie A,Brazil,1,Cuiaba MT,Juventude RS,1,1,2,0,D,"""[{'date': datetime.date(2021, 1, 6), 'gf': 1, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2020, 10, 6), 'gf': 1, 'ga': 1, 'venue': 'ha'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,3.6,3.6,1.28,1.72,1.44,2.62,2.4,1.53,4.5,1.18,2.05,1.7,38,32,30,61,39,64,36,39,61,20,80,44,1.7
2021-05-30,15:00:00,Serie A,Brazil,1,Atletico MG,Fortaleza CE,1,0,0,2,A,"""[{'date': datetime.date(2021, 1, 31), 'gf': 2, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2020, 10, 8), 'gf': 1, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2019, 11, 2), 'gf': 2, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2019, 7, 21), 'gf': 2, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2005, 10, 26), 'gf': 2, 'ga': 3, 'venue': 'hh'}, {'date': datetime.date(2005, 7, 20), 'gf': 4, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2003, 11, 22), 'gf': 2, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2003, 7, 20), 'gf': 3, 'ga': 4, 'venue': 'ha'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,6.5,6.5,1.11,3.0,1.25,3.75,1.8,2.0,3.0,1.36,2.1,1.66,45,33,22,84,16,24,76,15,85,15,85,17,1.66
2021-05-30,22:15:00,Serie A,Brazil,1,Atletico PR,America MG,0,1,0,0,H,"""[{'date': datetime.date(2018, 10, 6), 'gf': 4, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2018, 6, 3), 'gf': 1, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2016, 10, 24), 'gf': 0, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2016, 7, 2), 'gf': 1, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2012, 10, 6), 'gf': 5, 'ga': 4, 'venue': 'hh'}, {'date': datetime.date(2012, 7, 7), 'gf': 2, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2011, 11, 27), 'gf': 1, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2011, 8, 21), 'gf': 2, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2001, 10, 12), 'gf': 3, 'ga': 2, 'venue': 'hh'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,4.0,4.0,1.22,1.8,1.4,2.75,2.3,1.6,4.33,1.2,2.05,1.7,38,32,30,63,37,22,78,22,78,15,85,11,1.7
2021-05-30,00:00:00,Serie A,Brazil,1,Bahia BA,Santos SP,0,3,0,0,H,"""[{'date': datetime.date(2021, 2, 26), 'gf': 2, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2020, 11, 1), 'gf': 1, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2019, 10, 31), 'gf': 0, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2019, 7, 13), 'gf': 0, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2018, 8, 25), 'gf': 0, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2018, 4, 21), 'gf': 1, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2017, 11, 16), 'gf': 3, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2017, 7, 23), 'gf': 0, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2014, 10, 9), 'gf': 0, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2014, 5, 30), 'gf': 0, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2013, 11, 14), 'gf': 0, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2013, 8, 18), 'gf': 0, 'ga': 0, 'venue': 'hh'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,3.5,3.5,1.28,1.72,1.33,3.25,2.05,1.75,3.75,1.25,1.8,1.95,38,32,30,62,38,24,76,15,85,15,85,17,1.95
2021-05-30,20:00:00,Serie A,Brazil,1,Ceara CE,Gremio RS,2,1,1,1,H,"""[{'date': datetime.date(2020, 11, 14), 'gf': 2, 'ga': 4, 'venue': 'ha'}, {'date': datetime.date(2020, 8, 13), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2019, 10, 10), 'gf': 1, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2019, 5, 19), 'gf': 2, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2018, 9, 23), 'gf': 2, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2018, 5, 27), 'gf': 0, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2017, 3, 3), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2011, 11, 19), 'gf': 3, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2011, 8, 17), 'gf': 3, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2010, 11, 6), 'gf': 1, 'ga': 5, 'venue': 'ha'}, {'date': datetime.date(2010, 8, 21), 'gf': 2, 'ga': 1, 'venue': 'hh'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,2.1,2.1,1.66,1.25,1.33,3.25,2.15,1.66,3.75,1.25,1.9,1.9,30,33,37,38,62,24,76,15,85,15,85,17,1.9
2021-05-30,22:15:00,Serie A,Brazil,1,Chapecoense SC,Bragantino SP,0,0,2,1,A,"""[{'date': datetime.date(2013, 11, 16), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2013, 8, 24), 'gf': 0, 'ga': 1, 'venue': 'ha'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,2.25,2.25,1.57,1.3,1.33,3.25,2.15,1.66,3.75,1.25,1.8,1.95,31,32,37,41,59,22,78,22,78,15,85,11,1.95
2021-05-30,22:15:00,Serie A,Brazil,1,Corinthians SP,Atletico GO,0,0,1,0,A,"""[{'date': datetime.date(2020, 11, 8), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2020, 10, 1), 'gf': 0, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2017, 8, 26), 'gf': 0, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2017, 5, 28), 'gf': 1, 'ga': 0, 'venue': 'ha'}, {'date': datetime.date(2012, 11, 4), 'gf': 2, 'ga': 0, 'venue': 'ha'}, {'date': datetime.date(2012, 8, 9), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2011, 10, 9), 'gf': 3, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2011, 7, 10), 'gf': 1, 'ga': 0, 'venue': 'ha'}, {'date': datetime.date(2010, 10, 10), 'gf': 3, 'ga': 4, 'venue': 'hh'}, {'date': datetime.date(2010, 7, 22), 'gf': 1, 'ga': 3, 'venue': 'ha'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,4.33,4.33,1.2,1.83,1.36,3.0,2.1,1.7,3.75,1.25,1.95,1.8,40,32,28,68,32,22,78,22,78,15,85,11,1.8
2021-05-30,20:00:00,Serie A,Brazil,1,Flamengo RJ,Palmeiras SP,0,1,0,0,H,"""[{'date': datetime.date(2021, 4, 11), 'gf': 2, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2021, 1, 21), 'gf': 2, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2020, 9, 27), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2019, 12, 1), 'gf': 3, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2019, 9, 1), 'gf': 3, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2018, 10, 27), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2018, 6, 14), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2017, 11, 12), 'gf': 0, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2017, 7, 20), 'gf': 2, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2016, 9, 15), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2016, 6, 5), 'gf': 1, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2015, 12, 6), 'gf': 1, 'ga': 2, 'venue': 'hh'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,5.0,5.0,1.16,2.1,1.25,3.75,1.85,1.95,3.25,1.33,1.8,1.95,41,33,26,74,26,24,76,15,85,15,85,17,1.95
2021-05-30,01:00:00,Serie A,Brazil,1,Sao Paulo SP,Fluminense RJ,0,0,0,0,D,"""[{'date': datetime.date(2020, 12, 27), 'gf': 2, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2020, 9, 6), 'gf': 3, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2019, 11, 7), 'gf': 0, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2019, 7, 27), 'gf': 2, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2018, 9, 2), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2018, 4, 29), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2017, 10, 19), 'gf': 1, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2017, 6, 25), 'gf': 1, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2016, 10, 17), 'gf': 2, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2016, 6, 30), 'gf': 2, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2015, 10, 15), 'gf': 0, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2015, 7, 5), 'gf': 0, 'ga': 0, 'venue': 'hh'}]""","""[]""","""[]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,4.75,4.75,1.18,2.0,1.36,3.0,2.1,1.7,3.75,1.25,2.0,1.75,41,33,26,71,29,24,76,15,85,15,85,17,1.75
2021-05-31,00:30:00,Serie A,Brazil,1,Internacional RS,Sport Recife PE,2,0,0,2,D,"""[{'date': datetime.date(2021, 2, 10), 'gf': 1, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2020, 10, 15), 'gf': 5, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2018, 10, 5), 'gf': 1, 'ga': 2, 'venue': 'ha'}, {'date': datetime.date(2018, 6, 2), 'gf': 0, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2016, 8, 28), 'gf': 1, 'ga': 1, 'venue': 'ha'}, {'date': datetime.date(2016, 5, 26), 'gf': 1, 'ga': 0, 'venue': 'hh'}, {'date': datetime.date(2015, 10, 3), 'gf': 2, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2015, 7, 1), 'gf': 0, 'ga': 3, 'venue': 'ha'}, {'date': datetime.date(2014, 9, 18), 'gf': 0, 'ga': 0, 'venue': 'ha'}, {'date': datetime.date(2014, 5, 4), 'gf': 2, 'ga': 1, 'venue': 'hh'}, {'date': datetime.date(2012, 9, 16), 'gf': 2, 'ga': 2, 'venue': 'hh'}, {'date': datetime.date(2012, 6, 24), 'gf': 2, 'ga': 0, 'venue': 'ha'}]""","""[{'date': datetime.date(2021, 5, 23), 'gf': 1, 'ga': 1, 'venue': 'ha', 'home_team': 'gremio rs', 'away_team': 'internacional rs', 'home_pos': 9, 'away_pos': 13}, {'date': datetime.date(2021, 5, 16), 'gf': 1, 'ga': 2, 'venue': 'hh', 'home_team': 'internacional rs', 'away_team': 'gremio rs', 'home_pos': 13, 'away_pos': 9}, {'date': datetime.date(2021, 5, 8), 'gf': 4, 'ga': 1, 'venue': 'hh', 'home_team': 'internacional rs', 'away_team': 'juventude rs', 'home_pos': 13, 'away_pos': 5}, {'date': datetime.date(2021, 5, 2), 'gf': 0, 'ga': 1, 'venue': 'ha', 'home_team': 'juventude rs', 'away_team': 'internacional rs', 'home_pos': 5, 'away_pos': 13}, {'date': datetime.date(2021, 4, 4), 'gf': 0, 'ga': 1, 'venue': 'ha', 'home_team': 'gremio rs', 'away_team': 'internacional rs', 'home_pos': 9, 'away_pos': 13}]""","""[{'date': datetime.date(2021, 4, 3), 'gf': 0, 'ga': 4, 'venue': 'hh', 'home_team': 'sport recife pe', 'away_team': 'ceara ce', 'home_pos': 13, 'away_pos': 2}, {'date': datetime.date(2021, 3, 20), 'gf': 0, 'ga': 4, 'venue': 'ha', 'home_team': 'bahia ba', 'away_team': 'sport recife pe', 'home_pos': 1, 'away_pos': 13}]""",0,0,0,0,13,7,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,33,17,2.67,1.67,1.0,83,50,50,67,67,33,1.36,8.5,8.5,1.08,3.0,1.28,3.5,1.9,1.95,3.25,1.33,2.2,1.61,45,33,22,84,16,22,78,22,78,15,85,11,1.61
